"Équivalent usuel de \(\tan(x)\) en 0";"\(x\)";"\(\frac{x^2}{2}\)";"\(1 + x\)";"\(x^3\)";"tan(x) / x tend vers 1 quand x tend vers 0, donc tan(x) ~ x en 0."
"Équivalent usuel de \(\ln(1+x)\) en 0";"\(x\)";"\(x - 1\)";"\(\frac{x^2}{2}\)";"\(\ln(x)\)";"ln(1+x) / x tend vers 1 quand x tend vers 0, donc ln(1+x) ~ x en 0."
"Équivalent usuel de \(1 - \cos(x)\) en 0";"\(\frac{x^2}{2}\)";"\(x\)";"\(-x^2\)";"\(\frac{x}{2}\)";"1 - cos(x) ~ x^2 / 2 au voisinage de 0."
"Équivalent usuel de \((1+x)^\alpha - 1\) en 0";"\(\alpha x\)";"\(x^\alpha\)";"\(\alpha x^{\alpha - 1}\)";"\(\frac{\alpha x^2}{2}\)";"Pour tout alpha réel, (1+x)^alpha - 1 ~ alpha*x en 0."
"Opérations compatibles avec l'équivalence";"Produit et quotient (si \(f \sim g\) et \(h \sim k\) alors \(fh \sim gk\) et \(\frac{f}{h} \sim \frac{g}{k}\))";"Somme, produit et quotient";"Somme, produit et composition";"Seule la somme est compatible";"Les équivalents se multiplient et se divisent mais ne s'additionnent pas en général."
"Condition pour l'équivalence des exponentielles";"\(e^f \sim e^g \iff \lim_{x \to x_0} (f(x) - g(x)) = 0\)";"\(e^f \sim e^g \iff f \sim g\)";"\(e^f \sim e^g \iff \lim_{x \to x_0} \frac{f(x)}{g(x)} = 1\)";"\(e^f \sim e^g\) est toujours vrai";"e^f / e^g = e^(f-g) tend vers 1 ssi f - g tend vers 0 en x0."
"Condition pour l'équivalence des logarithmes";"\(\ln(f) \sim \ln(g)\) si \(\lim f = \lim g \neq 1\)";"\(\ln(f) \sim \ln(g)\) si et seulement si \(f \sim g\)";"\(\ln(f) \sim \ln(g)\) pour toutes fonctions \(f \sim g\)";"\(\ln(f) \sim \ln(g)\) si \(\lim f = 1\) et \(\lim g = 1\)";"Si f ~ g et leur limite commune n'est pas 1, alors ln(f) ~ ln(g)."
"Définition de la continuité en \(x_0\)";"\(f\) est continue en \(x_0 \iff \lim_{x \to x_0} f(x) = f(x_0)\)";"\(f\) est continue en \(x_0 \iff \lim_{x \to x_0} f(x) \text{ existe}\)";"\(f\) est continue en \(x_0 \iff f(x_0) > 0\)";"\(f\) est continue en \(x_0 \iff \lim_{x \to x_0^+} f(x) = \lim_{x \to x_0^-} f(x)\)";"La continuité en x0 demande que la limite en x0 existe ET soit égale à la valeur f(x0)."
"Condition de prolongement par continuité en \(x_0\)";"Si \(\lim_{x \to x_0} f(x) = l\) (limite finie existe)";"Si \(\lim_{x \to x_0} f(x) = \pm\infty\)";"Si \(f(x_0)\) est déjà défini";"Si \(f\) est dérivable en \(x_0\)";"f admet un prolongement par continuité en x0 si et seulement si sa limite en x0 existe et est finie."
"Définition de la continuité sur un intervalle \(I\)";"\(f\) est continue en tout point de \(I\)";"\(f\) est dérivable en tout point de \(I\)";"\(f\) est bornée sur \(I\)";"\(f\) admet une limite en au moins un point de \(I\)";"La continuité sur un intervalle I signifie la continuité en chaque point de cet intervalle."
"Notation de l'ensemble des fonctions continues sur \(I\)";"\(\mathcal{C}^0(I, \mathbb{R})\)";"\(\mathcal{C}^1(I, \mathbb{R})\)";"\(\mathcal{D}^0(I, \mathbb{R})\)";"\(\mathbb{R}^I\)";"C^0(I, R) est la notation canonique pour l'ensemble des fonctions continues sur I à valeurs dans R."
"Opérations conservant la continuité";"Somme, produit, composition";"Somme et produit uniquement";"Quotient sans condition sur le dénominateur";"Seule la composition conserve la continuité";"La somme, le produit et la composition de fonctions continues sont toujours continues."
"Théorème des Valeurs Intermédiaires (TVI) - Image d'intervalle";"L'image d'un intervalle par une fonction continue est un intervalle";"L'image d'un intervalle fermé par une fonction continue est un ouvert";"L'image de tout ensemble par une fonction continue est un intervalle";"L'image d'un intervalle par une fonction quelconque est un intervalle";"Le TVI énonce sous sa forme globale que la continuité transforme tout intervalle en un intervalle."
"Théorème des Valeurs Intermédiaires (TVI) - Existence";"\(\forall y \in [f(a), f(b)], \exists c \in [a, b] / f(c) = y\)";"\(\forall y \in [f(a), f(b)], \exists! c \in [a, b] / f(c) = y\)";"\(\forall c \in [a, b], \exists y \in [f(a), f(b)] / f(c) = y\)";"\(\forall y \in \mathbb{R}, \exists c \in [a, b] / f(c) = y\)";"Pour toute valeur intermédiaire y entre f(a) et f(b), il existe au moins un antecedent c dans [a, b]."
"Théorème de la bijection monotone";"Si \(f\) est continue et strictement monotone sur \(I\), elle réalise une bijection de \(I\) vers \(f(I)\)";"Si \(f\) est continue sur \(I\), elle réalise une bijection de \(I\) vers \(f(I)\)";"Si \(f\) est monotone sur \(I\), elle réalise une bijection de \(I\) vers \(f(I)\)";"Si \(f\) est strictement monotone sur \(I\), elle est continue sur \(I\)";"La continuité assure que f(I) est un intervalle, et la stricte monotonie assure l'injectivité."
"Propriétés de la fonction réciproque \(f^{-1}\)";"Continue, strictement monotone (même sens que \(f\)), graphe symétrique par rapport à la droite \(y=x\)";"Continue, strictly monotone de sens contraire à \(f\), graphe symétrique par rapport à l'axe des ordonnées";"Discontinue en général, de même sens de variation que \(f\)";"Dérivable partout sans condition, de même sens de variation que \(f\)";"La fonction réciproque f^(-1) d'une bijection continue et strictement monotone est continue, conserve le même sens de variation que f, et son graphe est symétrique par rapport à la droite y=x."
</SYSTEM_MESSAGE>
